0,1.2386793489537768,1.2409722463591604
1,1.2164125643430432,1.2180632016265764
2,1.2208005854954767,1.2221976128693066
3,1.2199738669133635,1.221642191321317
4,1.2208842427185478,1.2225557697927492
5,1.222325851959191,1.223954465358022
6,1.2217439858613814,1.223659431353599
7,1.222922319882036,1.224802508689467
8,1.224001480021518,1.2258864863236916
9,1.2255851044919683,1.2273673457783874
10,1.2263188826789067,1.2281367676453805
11,1.2276209598669805,1.2293501537562896
12,1.2281791239155522,1.2299389008080803
13,1.2274820659729158,1.2292602321822172
14,1.2262463142711764,1.2280667176821745
15,1.2257697067504367,1.2277370956477953
16,1.2246519490151186,1.2265285386294975
17,1.2250923972245118,1.2269485640354678
18,1.224992182422791,1.2268573416013906
19,1.2253754450402021,1.2272213928236733
20,1.2251814557109106,1.227069813074975
21,1.2255115720264422,1.22740273527595
22,1.2253346214572285,1.2273299055648275
23,1.2259272147713232,1.2278821346824882
24,1.2251509854902294,1.2270337286779924
25,1.2242119685529336,1.226137656545668
26,1.2241468950929184,1.2261687818958458
27,1.2228460414724671,1.2248910032182476
28,1.2224856691287236,1.2245102861732764
29,1.222532380711891,1.224605401915824
30,1.2226012654953542,1.2247244812005884
31,1.2226195608988883,1.2248186714589993
32,1.2229463497340618,1.2251245559346244
33,1.221927867886741,1.2241175401663185
34,1.2221693195010128,1.2243508788613326
35,1.222254209177593,1.2244573001569983
36,1.2224368437108142,1.2246307719224574
37,1.2226561663711113,1.2248322854372324
38,1.2228422140470756,1.2249892534484654
39,1.2220015366880939,1.2241769002780574
40,1.2220975863702241,1.2243056208585108
41,1.2217535511792963,1.2239719113440073
42,1.22202979587205,1.2242262580829189
43,1.2216955506897726,1.2238547625191285
44,1.2218588280121412,1.2240067358205793
45,1.2220349447618757,1.2241657495388854
46,1.222212460082084,1.2243246857116832
47,1.222533959847444,1.2246194300274837
48,1.2226923487365682,1.2247592068141029
49,1.2227160675283042,1.224817989922774
50,1.2224569304426112,1.2245234271662881
